,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,object_id,Z,Z_err,EBV,SpecType,English Translation,split,target,M_r,M_i,M_z,npeak_r,npeak_i,npeak_z,r-i,i-z,M_u,M_g,M_y,g-r,u-r,i-y,t_g,t_r,t_i,t_z,t_nan,t_nan_new,temp_peak,temp_20d,temp_peakerr,temp_20derr,trise_g,trise_r,trise_i,trise_z,tfade_g,tfade_r,tfade_i,tfade_z,peak_time_u,peak_time_g,peak_time_r,peak_time_i,peak_time_z,peak_time_y,T_eb_0.0,Terr_eb_0.0,R_eb_0.0,Rerr_eb_0.0,Lbol_eb_0.0,Lbolerr_eb_0.0,T_eb_5.0,Terr_eb_5.0,R_eb_5.0,Rerr_eb_5.0,Lbol_eb_5.0,Lbolerr_eb_5.0,T_eb_10.0,Terr_eb_10.0,R_eb_10.0,Rerr_eb_10.0,Lbol_eb_10.0,Lbolerr_eb_10.0,T_eb_15.0,Terr_eb_15.0,R_eb_15.0,Rerr_eb_15.0,Lbol_eb_15.0,Lbolerr_eb_15.0,T_eb_20.0,Terr_eb_20.0,R_eb_20.0,Rerr_eb_20.0,Lbol_eb_20.0,Lbolerr_eb_20.0,T_eb_30.0,Terr_eb_30.0,R_eb_30.0,Rerr_eb_30.0,Lbol_eb_30.0,Lbolerr_eb_30.0,T_eb_40.0,Terr_eb_40.0,R_eb_40.0,Rerr_eb_40.0,Lbol_eb_40.0,Lbolerr_eb_40.0,u-g_eb_30.0,g-r_eb_30.0,r-i_eb_30.0,i-z_eb_30.0,u-g_eb_40.0,g-r_eb_40.0,r-i_eb_40.0,i-z_eb_40.0,x1_salt2,c_salt2,chisq_salt2,redchisq_salt2,dps_3sigma,dt_5sigma,dps_halfmax,ESN
2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,manadh_ithildin_rudh,0.3217,,0.105,SN Ia,"final end, fate, fortune + magic metal that only mirrors starlight and moolight + bald",split_15,0,-18.168613043458144,-17.663273702387393,-17.98342962282775,1.0,1.0,1.0,-0.5053393410707514,0.3201559204403565,-16.743881117037184,-18.069746844537825,-16.660910858289718,0.0988661989203194,1.4247319264209608,-1.002362844097675,88.3577920547541,53.756931669784535,81.85078099368548,57.92534059866739,,,14371.617814038822,18190.466947169203,1905.1675774887783,5808.722895189165,43.86482118038839,27.164342403521005,41.18412582763267,22.888131915038684,44.49295484668255,26.592587519277004,40.666664386451885,35.037209140486084,,,62587.393519819816,,,,9060.0,398.4,1266000000000000.0,102400000000000.0,7.691e+22,2.492e+21,8940.0,1049.0,1269000000000000.0,259400000000000.0,7.33e+22,8.194e+21,8646.0,1544.0,1239000000000000.0,380200000000000.0,6.115e+22,1.068e+22,8339.0,1685.0,1161000000000000.0,404500000000000.0,4.644e+22,8.959e+21,8061.0,1543.0,1051000000000000.0,349600000000000.0,3.325e+22,5.756e+21,8235.0,1566.0,708300000000000.0,246800000000000.0,1.644e+22,2.2569999999999995e+21,,,,,,,,,,,,,,,2.038521495380999,-0.0593322319520458,166.76865015179936,12.828357703984569,18.0,69.76690000000235,11.0,0.5877357974631257
2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,meldir_faen_ingem,0.2402,,0.194,SN Iax[02cx-like],"friend + radiant + year sick, old ",split_15,0,-17.45675877283832,-17.231665705809895,-16.819475342043937,1.0,2.0,1.0,-0.2250930670284248,-0.4121903637659585,-15.049882872520977,-17.86690355563656,-17.69957857246535,-0.4101447827982412,2.4068759003173437,0.4679128666554533,29.170097859197995,55.26980122071109,64.27739871137601,75.7539737897605,,,259.37638277298646,11116.2053399962,156549495284.7005,2603.1034270149876,12.599320933644776,12.431157638289733,28.714425159952953,25.83048138115555,16.57077145641233,42.83864291571808,35.56297593151248,49.923505123646464,,,63618.92708198199,63640.351,,,7021.0,827.0,1232000000000000.0,254400000000000.0,2.626e+22,2.448e+21,6373.0,622.8,1357000000000000.0,269400000000000.0,2.166e+22,1.479e+21,6247.0,444.2,1327000000000000.0,224400000000000.0,1.9119999999999996e+22,1.4879999999999995e+21,6224.0,366.6,1290000000000000.0,184900000000000.0,1.7789999999999998e+22,1.181e+21,6406.0,596.8,1125000000000000.0,223300000000000.0,1.519e+22,9.575e+20,6728.0,1892.0,860800000000000.0,495400000000000.0,1.082e+22,2.575e+21,7155.0,3634.0,643300000000000.0,628100000000000.0,7.729e+21,3.361e+21,,,,,,,,,2.5852265663423206,-0.1673508246579796,49.30107370446701,3.792390284959001,24.0,731.764900000002,10.0,0.36158915245887363
2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,meldir_nagol_heron,0.6251,,0.054,AGN,friend + tooth + master,split_15,0,-18.54254061991555,-18.95195835434904,-18.46716344707469,3.0,2.0,1.0,0.4094177344334895,-0.4847949072743489,-17.65850813554713,-18.09883665712271,-19.452620546637768,0.4437039627928385,0.8840324843684186,0.5006621922887291,365.3436564336953,225.61376870336244,101.95185884249076,314.2039903522236,,,503.8246725554224,21015.991088051524,8254712928.629754,6069.354481689066,192.0690981385269,130.94545794482838,43.8813106216694,127.39599682271364,173.27455027632095,94.66834077302336,58.07054966502619,186.8079960752584,,,62893.463592192194,62905.7426,,,8642.0,726.2,1934000000000000.0,365900000000000.0,1.486e+23,1.062e+22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.635008960681894,0.1704118081957921,425.5939123048674,19.345177832039425,30.0,150.26940000000468,1.0,0.12425447559430397
2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,menel_certh_tinnu,0.5638,,0.074,AGN,"heaven + rune + dusk, twilight",split_15,0,-20.27146503970448,-20.41525094267179,-20.450200037889687,6.0,7.0,6.0,0.1437859029673092,0.0349490952178968,-18.49211293842332,-19.665301111262774,-20.53711140708242,0.6061639284417062,1.7793521012811624,0.1218604644106307,0.0,1725.87117000734,0.0,0.0,,,297.2685382960727,267.722054662852,inf,inf,-99.0,652.7550297237831,667.5422241313281,589.0356020404797,-99.0,1073.116137446741,-99.0,-99.0,62777.86875195195,62957.13959149149,63066.769677477474,63060.00875495496,62989.17181351352,62963.983783583586,8073.0,124.5,4220000000000000.0,157600000000000.0,5.389e+23,1.07e+22,8077.0,132.4,4225000000000000.0,166400000000000.0,5.413999999999999e+23,1.1319999999999998e+22,8081.0,140.8,4230000000000000.0,175500000000000.0,5.438e+23,1.194e+22,8086.0,149.3,4234000000000000.0,184500000000000.0,5.4619999999999994e+23,1.253e+22,8092.0,157.7,4237000000000000.0,193100000000000.0,5.485e+23,1.31e+22,8105.0,173.7,4240000000000000.0,208600000000000.0,5.528e+23,1.41e+22,8120.0,187.7,4239000000000000.0,221300000000000.0,5.568e+23,1.489e+22,0.7789999999999999,0.6660000000000004,0.254999999999999,0.1290000000000013,0.7789999999999999,0.6660000000000004,0.254999999999999,0.1290000000000013,46.44871500518364,-0.0296712816238617,64062.78685676693,512.5022948541355,138.0,1967.0736000000031,65.0,0.4666820892431673
2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,midh_raug_minas,0.2599,,0.018,SN IIb,"dew +  demon, terrible creature + city with watchtower ",split_15,0,-17.413225605785755,-17.22354662223522,-17.656689336023987,1.0,1.0,1.0,-0.1896789835505359,0.4331427137887687,-16.540464600575405,-17.189245972609385,-16.737042510514,0.2239796331763699,0.87276100521035,-0.4865041117212172,30.73996728658676,49.681308449486096,88.72371713638859,150.41417808764527,,,492.9336007484315,12912.39616961382,inf,5330.814512617733,14.730820052122,18.591338937207183,30.28722706490953,78.23996998347866,16.009173403523164,31.08996370053501,58.436496463546064,72.17420857694378,,,63483.99595465466,,63554.7201,,8432.0,384.9,1186000000000000.0,112500000000000.0,5.063e+22,1.555e+21,8679.0,1102.0,1194000000000000.0,254400000000000.0,5.7619999999999995e+22,7.144e+21,8463.0,1531.0,1176000000000000.0,335700000000000.0,5.055e+22,9.704e+21,7637.0,1553.0,1268000000000000.0,455200000000000.0,3.894e+22,6.434999999999999e+21,6552.0,1231.0,1511000000000000.0,594200000000000.0,2.997e+22,3.821999999999999e+21,4205.0,453.4,3865000000000000.0,1231000000000000.0,3.327e+22,7.18e+21,4418.0,769.6,2980000000000000.0,1609000000000000.0,2.412e+22,9.674e+21,,,,,,,,,2.4798059469963625,0.2422314833369661,250.8747330100667,17.919623786433338,19.0,95.24529999999504,7.0,0.5666892342138782
2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,mil_aear_Druadan,0.9899,,0.073,AGN," affection, love, kindness  + ocean, sea  + Wild Man ",split_15,0,-19.970070040711462,-19.497445684572412,-19.64462957217947,0.0,1.0,0.0,-0.4726243561390504,0.1471838876070563,-19.324278381133013,-20.133277185099857,-20.165686644819175,-0.1632071443883944,0.6457916595784496,0.6682409602467629,0.0,0.0,0.0,0.0,,,419.6491250133188,419.6491250133188,inf,inf,52.634595238327165,77.94766554227681,112.30377777841932,33.15957498404896,-99.0,-99.0,-99.0,-99.0,,63116.0125,63140.7259,,,,19710.0,2604.0,840200000000000.0,160100000000000.0,7.597999999999999e+23,1.188e+23,20330.0,2814.0,844300000000000.0,163900000000000.0,8.668999999999999e+23,1.504e+23,20530.0,3315.0,866400000000000.0,191200000000000.0,9.506e+23,2.021e+23,19760.0,4203.0,948700000000000.0,280800000000000.0,9.77e+23,2.647e+23,18830.0,5138.0,1052000000000000.0,412700000000000.0,9.905999999999998e+23,3.2269999999999995e+23,,,,,,,,,,,,,,,,,,,,,-0.7713683816715746,-0.9032883768293168,551.8336095047342,42.448739192671866,24.0,1958.535299999996,15.0,0.5855739456237389
2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,min_adan_bregedur,0.6608,,0.018,AGN,peak + Man + wildfire,split_15,0,-19.06329038537151,-18.655144852863124,-18.871183613551743,5.0,5.0,3.0,-0.4081455325083851,0.2160387606886189,-19.98070536853717,-19.580582046567702,-18.92316007766636,-0.5172916611961931,-0.91741498316566,0.2680152248032357,0.0,0.0,0.0,0.0,,,16977.841137489133,17545.66291707875,4831.82410593254,5011.925794360101,451.9602312361603,572.4391772165618,1039.0566692291395,527.3927775356278,-99.0,-99.0,-99.0,-99.0,64017.945695495495,63735.34558048048,63905.30056756757,64434.895,64056.03234024024,,40000.0,3400.0,343800000000000.0,24750000000000.0,2.156e+24,4.248e+23,40000.0,3400.0,343800000000000.0,24750000000000.0,2.156e+24,4.248e+23,40000.0,3400.0,343800000000000.0,24750000000000.0,2.156e+24,4.248e+23,40000.0,3400.0,343800000000000.0,24750000000000.0,2.156e+24,4.248e+23,40000.0,3400.0,343800000000000.0,24750000000000.0,2.156e+24,4.248e+23,40000.0,3400.0,343800000000000.0,24750000000000.0,2.156e+24,4.248e+23,40000.0,3400.0,343800000000000.0,24750000000000.0,2.156e+24,4.248e+23,-0.407,-0.4800000000000004,-0.2429999999999985,0.5390000000000015,-0.407,-0.4800000000000004,-0.2429999999999985,0.5390000000000015,-1.642060579120577,-0.5527861416978858,2905.5777671620963,52.82868667567448,71.0,1251.420299999998,23.0,0.14875727602065633
2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,minas_rudh_harad,0.1991,,0.012,AGN,city with watchtower  + bald + south,split_15,0,,,,4.0,0.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,,,531.4311932171202,437.90359115661937,inf,inf,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,64422.65858278279,63039.55031171171,63814.277191891895,,,13040.0,1086.0,243500000000000.0,30780000000000.0,1.223e+22,1.126e+21,13040.0,1092.0,242600000000000.0,30840000000000.0,1.2109999999999998e+22,1.124e+21,13030.0,1101.0,241300000000000.0,30940000000000.0,1.197e+22,1.122e+21,13030.0,1118.0,239900000000000.0,31220000000000.0,1.182e+22,1.125e+21,13020.0,1149.0,238300000000000.0,31890000000000.0,1.165e+22,1.141e+21,13020.0,1298.0,235000000000000.0,35560000000000.0,1.1309999999999998e+22,1.25e+21,13020.0,1593.0,231500000000000.0,43060000000000.0,1.098e+22,1.484e+21,,,,,,,,,11.11186486856011,-0.3701411108688537,1249.6624704081796,36.754778541417046,40.0,1241.001100000001,16.0,0.03660271822102323
2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,mindon_grond_pent,0.3301,,0.015,SN Ia,isolated hill  + club + story,split_15,0,-18.25130101460136,,,1.0,1.0,1.0,,,-16.316607638286406,-17.847107657801963,-17.78921432538393,0.4041933567993965,1.9346933763149536,,55.384443354123505,41.861621855154226,41.31683901312499,60.36198538899043,,,28220.409003332697,16814.179071361687,26101.47198895102,7020.78352812865,18.812543710067985,19.700508528752835,16.46476400153915,22.32072122883983,36.571898821144714,22.161113184592978,24.85207426825218,38.04125739983283,,,63135.44620020021,63134.65776436437,63137.67901201201,,8061.0,607.0,1803000000000000.0,231900000000000.0,9.785e+22,6.194e+21,7299.0,496.0,2084000000000000.0,281300000000000.0,8.786e+22,4.476999999999999e+21,6806.0,322.8,2194000000000000.0,250500000000000.0,7.359e+22,4.308e+21,6240.0,295.6,2282000000000000.0,262000000000000.0,5.6289999999999995e+22,3.1739999999999995e+21,5562.0,344.2,2478000000000000.0,390400000000000.0,4.186e+22,3.36e+21,5769.0,776.6,1672000000000000.0,555400000000000.0,2.208e+22,3.633e+21,,,,,,,,,,,,,,,0.896190150740138,-0.2271151143289101,44.77496742575154,2.48749819031953,22.0,45.76719999999477,13.0,0.37733501678530307
2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,minuial_aphadrim_yll,0.4277,,0.026,SN Ia,"dawn, morrowdim, twilight  + followers +  gulp ",split_15,0,-19.072746009083737,-18.570694256301657,-19.025819570894733,1.0,1.0,1.0,-0.50205175278208,0.4551253145930758,-15.49765995003208,-18.109859640060954,-18.946741949378385,0.9628863690227832,3.5750860590516567,0.3760476930767282,34.757527498826676,34.57210815559665,120.84337458234222,114.4870994403318,,,10952.901739143152,13769.08703401887,1979.5896107085975,2429.4222670465388,18.510914930215225,13.789457881342967,54.1582062035377,50.32335767418408,16.246617250733834,20.78265082541475,66.68518752932869,64.1637373190897,,,,,,,12800.0,2050.0,1173000000000000.0,251700000000000.0,2.6299999999999996e+23,5.742e+22,8843.0,924.0,2119000000000000.0,449500000000000.0,1.956e+23,1.722e+22,7569.0,407.8,2614000000000000.0,363100000000000.0,1.598e+23,1.281e+22,7026.0,483.2,2590000000000000.0,424200000000000.0,1.165e+23,1.086e+22,6649.0,761.5,2476000000000000.0,697400000000000.0,8.533e+22,1.288e+22,,,,,,,,,,,,,,,,,,,,,0.8995639294140826,-0.1050303844552111,6.764550334031306,0.9663643334330436,11.0,48.14929999999731,8.0,0.5717675598025111
2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,mir_pilin_mithren,0.5174,,0.052,AGN," jewel, treasure + arrow + grey",split_15,0,-20.144752942129664,-20.384851572527275,-20.4499325101578,2.0,3.0,4.0,0.2400986303976111,0.0650809376305261,-18.660928789684853,-19.586549353274485,-20.4801169371298,0.5582035888551786,1.4838241524448108,0.0952653646025254,1535.609979011744,1652.325464330148,1238.325723710237,1677.956420882656,,,11900.556266968755,11852.270263833589,815.0636834694577,813.825094830137,636.6218749811305,630.9056413265498,588.782838010331,570.0486547207838,898.9880960298033,1021.4198240970582,649.5428925136148,1107.9077661402043,62213.404667067065,62164.762955855855,62140.76768508509,62123.77316706706,62116.06288108108,62032.00858878879,9000.0,1156.0,1000000000000000.0,273400000000000.0,4.675e+22,4.970000000000001e+21,9000.0,1220.0,1000000000000000.0,289400000000000.0,4.675e+22,5.436e+21,9000.0,1282.0,1000000000000000.0,305500000000000.0,4.675e+22,5.945e+21,9000.0,1342.0,1000000000000000.0,321200000000000.0,4.675e+22,6.462999999999999e+21,9000.0,1397.0,1000000000000000.0,336100000000000.0,4.675e+22,6.965e+21,9000.0,1495.0,1000000000000000.0,362600000000000.0,4.675e+22,7.856999999999999e+21,9000.0,1573.0,1000000000000000.0,383700000000000.0,4.675e+22,8.546999999999999e+21,1.018000000000001,0.6309999999999967,0.2650000000000005,0.0970000000000013,1.018000000000001,0.6309999999999967,0.2650000000000005,0.0970000000000013,0.0006356728377611,-1.3682518984581729,91868.4186700537,785.2001595731085,123.0,1902.092700000001,52.0,0.2540383106930214
2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,mithren_Eluwaith_barad,0.7542,,0.039,AGN,"grey + Sindar +  fortress, fort, tower ",split_15,0,-19.699153479292605,-19.99987574077028,-19.79777028671623,1.0,1.0,2.0,0.3007222614776736,-0.202105454054049,-18.40203875653796,-19.20312873140867,-20.271235280666858,0.4960247478839363,1.297114722754646,0.2713595398965793,0.0,0.0,0.0,0.0,,,521.9233213778607,762.7263737947827,inf,inf,563.1846889808221,502.62134152824,446.1101025157477,561.73948243216,-99.0,-99.0,-99.0,-99.0,,,62281.86375675676,61938.80991671672,62641.4439963964,,8282.0,512.8,3465000000000000.0,518600000000000.0,4.025e+23,3.167e+22,8300.0,504.6,3480000000000000.0,512300000000000.0,4.094e+23,3.194e+22,8321.0,497.6,3487000000000000.0,505500000000000.0,4.155e+23,3.209e+22,8345.0,492.1,3489000000000000.0,498600000000000.0,4.2069999999999993e+23,3.212e+22,8371.0,488.4,3486000000000000.0,491900000000000.0,4.252e+23,3.2019999999999995e+22,8426.0,487.5,3468000000000000.0,480400000000000.0,4.3189999999999995e+23,3.1469999999999996e+22,8483.0,493.6,3437000000000000.0,470700000000000.0,4.359999999999999e+23,3.045e+22,,,,,,,,,0.4832129771435381,-0.6202195115525352,1523.4804628637123,50.78268209545707,35.0,1031.6875,12.0,0.08707490414435577
2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,mithren_lin_in,0.3691,,0.098,SN Ia,"grey +  lake, pool  + year",split_15,0,-18.57549119627459,-18.66754327028811,-17.63790654484543,2.0,1.0,1.0,0.0920520740135195,-1.029636725442682,-15.231367160917324,-18.144204538903203,-16.659048876871474,0.4312866573713876,3.3441240353572663,-2.008494393416637,247.2548102776709,34.13138238587271,43.297665471429355,101.59181175919366,,,,,,,162.1287341953721,11.83974336637766,18.62729617939476,26.233192343112023,85.12612769049156,22.291637881491624,24.67037045037432,75.35860716083698,,,63263.7735,63271.459816216215,63253.9668,,7528.0,340.4,2075000000000000.0,204900000000000.0,9.847e+22,4.01e+21,6997.0,563.6,2249000000000000.0,407600000000000.0,8.642e+22,5.573e+21,6620.0,667.6,2310000000000000.0,516900000000000.0,7.299999999999999e+22,5.626e+21,6396.0,735.8,2168000000000000.0,569500000000000.0,5.603e+22,5.341e+21,6038.0,754.0,2216000000000000.0,672500000000000.0,4.652e+22,6.181e+21,6276.0,1149.0,2052000000000000.0,847100000000000.0,4.654e+22,6.996e+21,,,,,,,,,,,,,,,3.609975602597221,0.0395291938895661,10.79706507066699,0.7712189336190708,24.0,56.38850000000093,16.0,0.6236406460223199
2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,mithril_imrath_tamin,0.6839,,0.066,AGN," true-silver, metal  + valley + forge ",split_15,0,-19.110728261152524,-19.165470187542137,-19.272924131231356,1.0,2.0,3.0,0.0547419263896138,0.1074539436892187,-18.472961464680047,-18.695709807804725,-18.799913215288846,0.4150184533477983,0.6377667964724765,-0.365556972253291,787.2603172580493,695.0658835364375,920.6542695212048,777.5727117666611,,,14499.69078298753,14562.230079739498,942.7162985450784,986.6612636922622,282.33073356791283,227.35800035395368,325.8214980498815,316.55963960292866,504.9295823147477,467.707884004325,594.832804604077,461.0130785759611,,62891.5557,62934.40216986987,62939.47852882883,62854.89964114114,,8393.0,477.3,2303000000000000.0,298700000000000.0,1.874e+23,9.262e+21,8386.0,487.1,2296000000000000.0,304300000000000.0,1.8579999999999996e+23,9.486e+21,8384.0,498.2,2287000000000000.0,310300000000000.0,1.841e+23,9.743e+21,8384.0,510.3,2277000000000000.0,316500000000000.0,1.825e+23,1.0029999999999998e+22,8386.0,523.0,2266000000000000.0,322900000000000.0,1.809e+23,1.033e+22,8393.0,549.5,2240000000000000.0,335700000000000.0,1.774e+23,1.095e+22,8404.0,576.2,2211000000000000.0,347900000000000.0,1.7369999999999997e+23,1.155e+22,,,,,,,,,-6.792154909771539,-0.089823311891525,1458.7836927951384,39.4265862917605,45.0,829.034799999994,23.0,0.24631618682476406
2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,muil_hun_alae,0.6821,,0.022,AGN,"dreariness, twilight, shadow, vagueness  + heart + Ah",split_15,0,-19.40585650055279,-19.336686885460004,-18.806245207833538,2.0,3.0,2.0,-0.069169615092786,-0.5304416776264667,-18.62857649622294,-19.099964662689068,-19.521665074493903,0.3058918378637223,0.7772800043298496,0.1849781890338988,0.0,948.490933564135,884.32285809311,0.0,,,124.362095098464,14867.319857015456,inf,1026.6986384626855,464.9716253773877,140.26661696739757,270.8806376253924,635.8568664799895,-99.0,808.2243188140274,613.4422371319961,-99.0,,,62976.4082,63080.183374274275,,,11990.0,519.3,1471000000000000.0,107000000000000.0,3.183e+23,1.177e+22,12000.0,516.7,1466000000000000.0,106100000000000.0,3.171e+23,1.165e+22,12000.0,514.7,1462000000000000.0,105300000000000.0,3.1589999999999996e+23,1.155e+22,12010.0,513.2,1457000000000000.0,104700000000000.0,3.147e+23,1.146e+22,12020.0,512.2,1453000000000000.0,104100000000000.0,3.136e+23,1.1389999999999998e+22,12030.0,511.7,1444000000000000.0,103300000000000.0,3.1119999999999996e+23,1.1279999999999998e+22,12040.0,512.9,1436000000000000.0,102800000000000.0,3.088e+23,1.121e+22,,,,,,,,,-0.476095658368911,-0.2030463405213949,1452.9036966397298,58.11614786558919,31.0,880.3839999999982,4.0,0.34065477996182425
2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,mund_muil_nidh,0.709,,0.024,AGN,"bull + dreariness, twilight, shadow, vagueness  + honeycomb",split_15,0,-19.059492769946974,-17.08356005394608,-18.09719735519851,2.0,1.0,1.0,-1.9759327160008944,1.0136373012524302,-18.17155632262378,-17.639291836103162,-19.911361648107267,1.4202009338438124,0.8879364473231952,2.827801594161187,4.813048845353478,0.0,121.05041570958564,14.844361775227298,,,9519.30168696772,9597.601758247867,2847.168294264936,2789.057185471829,1.5146286472372594,310.30346523649496,50.65823707817617,5.765930800167553,3.2991506279431633,-99.0,70.39220018099877,9.078427008280414,,,64416.976495495495,,,,12620.0,158.3,1000000000000000.0,1.212e-09,1.808e+23,9.07e+21,12620.0,158.3,1000000000000000.0,1.212e-09,1.808e+23,9.07e+21,12620.0,158.3,1000000000000000.0,1.212e-09,1.808e+23,9.07e+21,12620.0,158.3,1000000000000000.0,1.212e-09,1.808e+23,9.07e+21,12620.0,158.3,1000000000000000.0,1.212e-09,1.808e+23,9.07e+21,12620.0,158.3,1000000000000000.0,1.212e-09,1.808e+23,9.07e+21,12620.0,158.3,1000000000000000.0,1.212e-09,1.808e+23,9.07e+21,,,,,,,,,5.437588501478731,19.610329878661343,655.5501943066648,34.50264180561394,24.0,1053.8192999999956,5.0,0.5666892342138782
2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,myril_aear_agor,0.3877,,0.018,SN Ia,"cat + ocean, sea  + narrow",split_15,0,-19.02604430335591,-18.9381801916795,-18.614754679735036,1.0,1.0,1.0,-0.08786411167641,-0.323425511944464,13.092570378005496,-18.343452059251483,-17.971561875867955,0.682592244104427,32.11861468136141,-0.9666183158115444,32.11800486710126,38.72328467477928,51.5186603406255,77.25881843852403,,,10541.0764085763,9396.169411102364,299.2339424618601,1021.21183690502,17.929908693105972,17.36781450459239,18.654640229920915,32.818796134328295,14.188097085003392,21.35547235098784,32.86402051796904,44.44001939703594,,,62053.85183873874,62058.937338338335,62070.45761961962,,7213.0,203.1,3004000000000000.0,208300000000000.0,1.741e+23,5.826e+21,6924.0,297.6,2909000000000000.0,311700000000000.0,1.3859999999999996e+23,7.813999999999999e+21,6808.0,603.0,2659000000000000.0,502600000000000.0,1.082e+23,9.493e+21,6362.0,863.6,2883000000000000.0,885900000000000.0,9.706e+22,1.4069999999999998e+22,5969.0,974.0,3132000000000000.0,1210000000000000.0,8.871e+22,1.6229999999999998e+22,5226.0,904.6,3569000000000000.0,1578000000000000.0,6.772e+22,1.396e+22,4658.0,805.9,3770000000000000.0,1765000000000000.0,4.769e+22,1.2429999999999998e+22,,,,,,,,,2.4020603857285563,0.0206431448267089,93.85741438278215,5.214300799043453,22.0,76.83400000000256,10.0,0.3983328123740902
